customer_id,full_name,email,phone,alt_phone,dob,gender,address,city,state,country,zipcode,signup_date,last_purchase_date,total_orders,total_spent,preferred_channel,is_active,notes,marketing_opt_in,loyalty_tier,device_type,ip_address,latitude,longitude,internal_id,legacy_code,tmp_score,random_blob,tracking_cookie,third_party_id
7619,Isha Mukherjee,isha.mukherjee@gmail.com.com,(91)7673246852,,1965-07-14,Other,"236, MG Road",Pune,MH,India,057446,2022-11-10,2023-06-12,6,5786.52,Push,1,,True,Silver,iOS,111.221.152.218,23.61586,81.604219,INT-507266,LC-943,50.87,,,TP-3483
1285,Vihaan Kulkarni,vihaan.kulkarni@gmail.com,9141128548,(91)8179214936,1997-02-25,Male,"219, FC Road  ",,AP,India,388467,2019-07-20,2021-10-02,5,3306.93,Email,1,Duplicate lead,N,Silver,Web,218.105.177.248,19.299801,84.020105,INT-588994,,36.7,,jldv29zc63enmadu594xs4o1,TP-9793
7981,Rohan Prasad,rohan-prasad@example.com,9377826410,,,Other," 61, Park Street",Indore  ,MP,India,306955,2018-12-28,2022-03-25,5,4948.92,Whatsapp,1,Duplicate lead,yes, None,iOS,111.167.44.74,19.132765,82.872925,INT-208438,,29.97,,,
10632,Anaya Nair, anaya@@example.com  ,(91)8811967242,,1974-02-02,Other,"217, Anna Salai",Pune,MH,India,353967,2021-02-05,2023-06-13,4,4304.52,Whatsapp,Y,Wrong email?,True, None,Android,224.93.98.217,24.260099,69.870947,INT-592389,,67.04,,,TP-6543
5477,Anaya Nair,anaya9082@gmail.com,8909717949,,2002-12-06,Male,"125, Brigade Rd",Vijayawada, AP,India,463377,2021-04-01,2023-03-12,7,13002.18,Phone,False,VIP customer,False,None,iOS,202.126.244.60,17.658467,71.569488,INT-997803,,46.78,,,
6118,Pari Reddy,pari@@example.com,8827146842,(91)9210171859,1979-09-10,Other," 223, Park Street  ",Lucknow, UP,India,783228,2022-02-15,2025-08-04,7,5721.08,Phone,Y,,True,Silver,Web,163.198.63.208,20.232484,78.833003,INT-555307,,67.85,,,
3970,Arjun Das,arjun.das@outlook.com.com,(91)6235946636,,1985-09-22,Other,"297, Banjara Hills",Coimbatore,TN,India,115385,2022-04-25,,2,7792.28,SMS,False,,yes,None,Web,189.29.241.80,23.707344,81.85185,INT-863942,,51.93,,,TP-1150
9522,Karthik Iyer,karthik.iyer@gmail.com,(91)9494092020,,2000-07-18,Male,"110, CG Road",Jaipur,RJ,India,689413,2018-09-20,2019-05-03,7,13598.4,Whatsapp,N,,no,Bronze,Android,147.234.58.16,26.453324,81.598872,INT-619381,LC-404,46.68,,,
10315,Aadhya Subramanian,aadhya@ksrdatavizon.in,8173277688,9813505355,2000-12-16,Male,"26, FC Road",Vijayawada,AP,India,334155,2017-07-01,2017-09-20,3,1724.84,SMS,Y,Call after 6PM,True,Bronze,Android,85.249.26.7,28.220159,73.327606,INT-159416,LC-273,44.61,,,TP-8114
5428,Karthik Pillai,karthik7779@yahoo.com,9190474897,,1966-11-03,Other,"30, Park Street", Mysuru,KA,India,584319,2020-04-20,2022-06-13,2,5883.64,Push,False,,Y,Silver,iOS,150.96.155.79,21.093848,68.110667,INT-220606,LC-534,52.95,,,
9537,Anaya Iyer,anaya.iyer@outlook.com.com,9479948152,(91)9362757167,1992-08-17,Other,"3, Brigade Rd",Vizag,AP,India,894908,2019-09-01,2019-09-17,8,6123.0,SMS,True,,yes,Bronze,Android,130.17.238.133,10.026914,69.0843,INT-153680,,64.81,,,
10322,Nisha Kulkarni, nisha_kulkarni@ksrdatavizon.in,(91)6774891371,,1973-12-08,,"248, MG Road  ", Kolkata,WB,India,556547,2021-02-12,2025-08-07,6,3446.3,Email,True, ,Y,None,Android,136.241.91.225,9.029092,76.664577,INT-232901,,29.01,,,
14444,Vihaan Patel,vihaan.patel@outlook.com,(91)8740054228,,1970-08-15,,,Hyderabad,TS,India,696148,2022-04-07,2025-08-30,6,5794.37,Whatsapp,False,Call after 6PM,yes,Bronze,iOS,58.253.153.135,23.17354,84.527214,INT-883262,,58.67,,,
5111,Arjun Sharma,arjun-sharma@gmail.com,(91)7097016222,,1967-02-16,,"108, MG Road",Bhopal,,India,846592,2025-05-21,2025-08-17,4,2846.69,SMS,0,,Y,Bronze,iOS,179.214.2.180,15.573125,70.832323,INT-151736,,30.19,,,
12590,Anaya Iyer,anaya.iyer@example.com.com,9836752306,,1990-03-17,Female,"30, Park Street",Coimbatore,TN,India,270592,2017-04-07,2020-08-19,4,3811.1,Phone,True,Duplicate lead,N, Bronze  ,Android,216.115.24.226,21.777097,74.454516,INT-566239,,18.4,,litw4515daicn96ee2upulov,
12303,Meera Chatterjee,meera.chatterjee@outlook.com,(91)9838300852,,1994-11-15,," 194, Banjara Hills  ", Kolkata,WB,India,008050,2019-02-10,2025-08-30,7,8586.9, Phone  ,False,,Y,Bronze,Android,235.183.56.234,11.770713,87.612306,INT-937694,,35.57,cEsp70DHJTLE5mS3,,
6410,Aadhya Chatterjee,aadhya.chatterjee@example.com,9857643086,,1989-05-08,Male,"54, Banjara Hills",Mysuru,KA,India,582404,2025-03-03,2025-08-18,4,6519.56,Push,False,,no, None,Web,35.218.193.209,18.014077,68.29017,INT-976615,LC-935,49.62,,,TP-5804
9907,Diya Das,diya@@ksrdatavizon.in  ,8026700450,,1970-12-31,Female,,Vijayawada,AP,India,176984,2025-04-24,,7,18181.5,Phone,N,VIP customer,True,Gold,iOS,128.124.58.168,18.614561,87.370309,INT-484339,,50.12,,,
7436,Krishna Pillai,krishna.pillai@example.com.com,6412610069,7266649424,,Male,nan  ,Bhopal,MP,India,574576,2025-08-19,,3,6383.52,Phone,0,VIP customer,Y,None,iOS,22.32.53.45,18.303124,82.664431,INT-770564,,41.04,,,
11225, Aarohi Verma  ,aarohi4737@gmail.com,8516129829,,,Other,"300, Brigade Rd",Vizag,AP,India,398370,2017-07-25,2023-10-14,6,12728.35,SMS,0,,True,Bronze,iOS,83.180.147.115,16.580032,78.174684,INT-396136,LC-350,43.74,,zz5zoxc8k2ca62gplpuv9twh,
5320,Vihaan Sharma  ,vihaansharma@outlook.com ,(91)9977725726,,1985-11-03,Male,"300, Anna Salai",Lucknow,UP,India,218899,2018-03-19,2021-07-15,14,7640.73,Email,True,Call after 6PM,no,Bronze,iOS,97.188.4.127,28.279774,70.348049,INT-647606,,52.07,Zv0IU6eQgrGDgq6X,,TP-6545
5385,Diya Chatterjee,,(91)7847992749,,1969-11-17,Male," 141, CG Road  ",Jaipur, RJ,India,411483,2024-01-02,2025-08-20,3,8807.27,Whatsapp,Y,Wrong email?,yes,Silver,Web,85.8.218.217,14.257924,70.092544,INT-363451,,46.66,,,TP-9604
5601,Nisha Patel,,(91)6751119901,(91)8124668930,1996-12-03,Male,"177, Park Street",,KA,India,784294,2017-07-29,2018-01-04,4,1412.7,Whatsapp,N,,N,Silver,Android,117.88.191.227,10.003848,83.374915,INT-263829,,43.22,K1GpJ7XlxCNMZZLn,,TP-9637
663, Aarohi Menon,aarohi.menon@example.com,(91)9614370571,,1968-07-04,Other,"205, MG Road",Chennai,TN,India,736052,2018-08-09,2019-10-15,2,1233.45,Whatsapp,1,Call after 6PM  ,True,None,Android,93.65.25.167,21.759784,84.169641,INT-859684,,69.65,TefBbmb8Go10kkOI,,
1694,Sai Menon,,(91)7334913421,(91)8455564456,1991-02-02,Female,"67, MG Road",Lucknow,UP,India,262809,2020-07-25,2022-12-13,5,3454.3,Phone,False,,False,None,Web,110.135.238.251,19.525309,69.598923,INT-215385,,30.27,,,
517,Karthik Mukherjee, karthik_mukherjee@yahoo.com,(91)7377525043,(91)9631888658,1995-09-23,,"202, Anna Salai",Jaipur,RJ,India,834605,2021-06-30,2022-11-14,6,5732.94,Whatsapp,N,,False,Platinum,Web,194.106.238.28,12.930833,75.184709,INT-610949,LC-520,81.29,,,
8984,Sara Chettiar,sara.chettiar@yahoo.com,6787532918,,1997-07-04,Other,"149, Park Street",Jaipur,RJ,India,714719,2019-07-06,2023-09-07,5,7043.21,Phone,1,,yes,None,Web,217.203.37.87,24.464489,83.881322,INT-802008,,47.07,,0z1gwljap0ax5ica9rtbe4bi,TP-9743
8339,Rohan Verma,rohan-verma@yahoo.com,(91)7074992544,,1989-04-24,Male," 109, Banjara Hills  ",Lucknow,UP,India,085273,2017-10-08,2022-01-21,2,10697.99,Email,True,Call after 6PM,True, None,Web,76.98.132.67,10.698322,80.955678,INT-134261,LC-738,49.62,bqbH0CXKMiGzpEUz,,
6683,Meera Das,meera@@example.com,7493816428,8252972721,1981-03-16,Male,"21, CG Road",Lucknow  ,UP,India,485317,2024-12-17,2025-08-13,5,2472.55,Email,False,Call after 6PM,no,Platinum,Android,70.87.242.249,21.1912,84.387995,INT-235224,,82.55,,,
13492,Isha Nair,isha.nair@outlook.com,,,2004-09-11,Female, nan  ,Indore,,India,678938,2017-09-21,2019-07-29,3,8858.05,Email,0,,N,Bronze,iOS,101.19.24.53,27.904002,80.034433,INT-213761,,26.2,,,
8198,Karthik Prasad, karthik@gmail.com,(91)7090254840,,1999-08-07,Other,"220, CG Road",Kochi,KL,India,729295,2018-07-10,2022-09-02,3,4430.61,Whatsapp  ,0,Duplicate lead,Y,Silver,Android,213.237.19.243,24.01419,86.602404,INT-488932,LC-321,10.72,,,
2987,Aadhya Verma, nan  ,(91)7908089669,7465212186,1968-05-23,Female,"108, MG Road",Vijayawada,AP,India,195734,2018-06-04,2025-04-05,4,10057.84,Whatsapp,1,Call after 6PM,yes,None,Android,149.114.15.134,9.111039,73.284717,INT-439855,LC-660,27.58,xUbHxn0byohximJH,,
14805,Vihaan Menon, vihaan-menon@example.com  ,7720912758,,2003-01-07,Female,"214, Park Street",Lucknow,UP,India,395324,2023-12-06,2023-12-06,11,6963.7,Phone,False,,False,Bronze  ,iOS,60.91.234.10,26.369326,86.560526,INT-738379,LC-767,14.45,8GjrykREKv1JWM0X,,
1910,Aditya Patel,aditya@ksrdatavizon.in,(91)8007793982,,,,"12, Banjara Hills", Kochi, KL,India,392469,2025-01-23,2025-08-26,2,850.98,Push  ,1,VIP customer,True,None,iOS,70.159.173.210,19.96652,71.42368,INT-852475,,39.95,,,
10671,Aditya Chettiar,aditya8458@gmail.com,8524456550,,1992-08-07,Male,"66, MG Road",Hyderabad,nan,India,625119,2023-01-01,2025-04-04,8,8014.99,Push,N,VIP customer,False,None,iOS,4.227.75.132,16.218672,70.718201,INT-923782,,40.89,,,TP-3714
1919,Isha Das,isha@@outlook.com,(91)9540754736,,1988-05-08,Female,,Mumbai, MH  ,India,159187,2020-10-09,,7,8298.32,Push,1,VIP customer,Y,Gold,Android,101.28.97.36,9.493089,81.609266,INT-119540,LC-858,30.03,,,
14951,Meera Chettiar,meera.chettiar@yahoo.com.com,(91)7337707823,,1976-10-03,Female,"89, CG Road",Bengaluru,KA,India,239525,2025-01-28,2025-03-05,11,10022.06,SMS,0,Duplicate lead  ,yes, None  ,Android,219.194.6.43,15.517147,72.886371,INT-137717,,68.25,JSgUml4yaIvnj9Wl,,TP-2145
7383,Vivaan Mukherjee,vivaan-mukherjee@yahoo.com,7262957749,7467870703,1976-08-10,Other,"105, Brigade Rd",Hyderabad,TS,India,984340,2019-08-13,2022-11-20,9,11475.23,SMS,0,Duplicate lead,Y,None,Android,248.214.187.74,24.208055,75.270682,INT-952356,LC-776,40.94,,,
3666, Rohan Kulkarni,rohan.kulkarni@gmail.com.com,8919386999,(91)8728636041,1990-06-21,Male,"103, Anna Salai",Ahmedabad,GJ,India,727883,2017-03-01,2021-08-17,4,11276.09,Phone,Y,VIP customer,yes,None,Web,25.50.155.15,25.463505,70.864906,INT-870147,LC-340,78.73,rHEuERJUYyw9rdKG,,
12494,Anika Menon,anika@@yahoo.com,(91)7567734971,,1978-04-01,Male,"252, FC Road",Surat,GJ,India,430121,2019-08-14,2025-08-22,4,3420.92,Phone  ,0,Wrong email?,False,Gold,iOS,137.89.20.15,8.033729,75.993005,INT-791480,,44.65,,,
11247, Meera Gupta,  meera_gupta@outlook.com,7335741065,,1991-10-18,Male," 76, Banjara Hills  ", Mysuru,KA,India,093138,2023-06-12,,10,7709.25,Phone,0,Wrong email?  ,no,Bronze,Android,205.77.2.129,17.336023,73.085618,INT-546751,,68.87,,b3wp5gyyjr84j5tov53fnqol,
13640,Anaya Patel,anaya-patel@ksrdatavizon.in,7038799580,7672836063,1967-03-29,Male,"82, Anna Salai", Vijayawada  ,AP,India,934940,2018-01-29,2022-10-25,2,4644.55,Email,True,Duplicate lead,Y, Gold,Web,,22.06492,71.316029,INT-512049,LC-729,60.89,,,
12954, Sara Das  ,sara@gmail.com,(91)9362745470,,1992-04-02,Other,"121, Anna Salai", Hyderabad,TS,India,674336,2019-01-17,2019-08-22,5,2096.97,Push,False,Call after 6PM,N, None,iOS,220.222.86.135,27.639462,87.869718,INT-787903,LC-352,61.43,,,
2801,Aditya Nair,  aditya_nair@gmail.com,(91)8923558415,,1992-03-11,Female,"24, FC Road",Mumbai,MH,India,318566,2018-06-20,2018-10-30,3,7413.89,Phone,N,Duplicate lead,N,Bronze,Android,251.220.151.57,18.853324,84.594595,INT-218041,,62.12,,,TP-3132
9685,Diya Reddy,diya.reddy@ksrdatavizon.in.com,7213968884,,,Male,"147, Anna Salai",Vijayawada,,India,245354,2019-06-05,2025-06-07,6,2830.86,Push,0,VIP customer,N,Bronze  ,iOS,183.196.182.103,27.668047,84.254643,INT-557939,LC-793,51.37,,,
12103,Aadhya Patel,aadhya5896@example.com,(91)9897148318,6039091955,2005-02-20,Other,"105, FC Road",Ahmedabad,GJ,India,547923,2024-12-16,,5,12036.09,Phone,1,,no, None,iOS,168.54.57.99,12.449358,73.194402,INT-629564,LC-160,52.87,,,
3894,Krishna Patel, krishna.patel@ksrdatavizon.in,6127318554,,1991-07-15,Male,"213, Brigade Rd",Mysuru,KA,India,773177,2024-03-06,2025-08-25,4,4436.26,Email,False,,Y,Gold,Web,235.195.149.81,9.476235,80.85431,INT-736946,,56.59,,,
14194,Anika Chatterjee,anika-chatterjee@ksrdatavizon.in,(91)9625405358,,1965-12-12,Male,"2, Park Street",Hyderabad,TS,India,135803,2018-12-12,2025-01-16,5,4183.97,SMS,0,Wrong email?,N,None,iOS,50.40.107.174,15.181611,74.027955,INT-243467,,55.16,,,
8826, Sara Verma  ,sara8087@ksrdatavizon.in,(91)6799107687,(91)8748935511,2000-12-20,,"279, Banjara Hills",Mysuru,KA,India,793501,2019-03-17,2024-04-16,4,3685.79,Email,N,Call after 6PM,yes,None,iOS,227.155.107.88,13.676258,78.742114,INT-803825,LC-465,50.97,yXbfF1ahx6x2Lqjc,,
4753,Anaya Rao,anaya@yahoo.com,(91)8159116982,,,Male,"60, Anna Salai",Bengaluru,KA,India,206182,2019-06-10,2025-02-11,2,5986.0,Phone,N,,Y,Platinum,iOS,67.65.152.78,14.505267,73.232911,INT-485736,LC-931,27.28,,,TP-9552
7548,Isha Subramanian,isha-subramanian@example.com,9960681781,(91)8851494381,1971-07-06,Male,"297, Anna Salai",Delhi,DL,India,856288,2024-05-17,2025-08-10,8,2466.91,SMS,False,Wrong email?,N,None,Android,146.37.121.177,25.705647,76.173429,INT-134238,,48.41,,aji4s5gm4fn9a4qaxmi90ckx,
7654,Vihaan Pillai,,9527121392,(91)6881224599,1969-10-02,Male,"19, Banjara Hills",Jaipur, RJ,India,846967,2021-04-05,2022-11-09,8,4425.64,Email,True,Duplicate lead,yes,None,iOS,98.67.44.11,26.478058,70.508932,INT-180016,LC-449,48.85,,75omp2vwb12u3qk950dryq60,TP-6547
7437,Meera Mukherjee,meera@ksrdatavizon.in,(91)6729750248,8472689852,1976-08-08,Other,"125, FC Road",Trichy,TN,India,392048,2022-03-18,2025-08-11,3,3781.37,Email,False,Call after 6PM,yes,Gold,Android,250.220.186.10,16.42698,82.627951,INT-535505,,22.82,,,TP-6469
6794,Aadhya Menon,aadhya.menon@yahoo.com.com,(91)8165831565,(91)8233109450,1991-02-12,Male,"295, MG Road",Vizag,AP,India,,2022-01-03,2022-12-22,7,7335.79,Phone,Y,Wrong email?,yes,Silver,iOS,42.194.64.91,10.432095,72.497729,INT-697135,,38.46,,,
4967,Aadhya Chatterjee, aadhya_chatterjee@gmail.com,(91)7844825504,,,Male,"278, Anna Salai", Kochi,KL,India,135470,2023-07-09,2025-08-11,6,7546.54,Phone,0,,no,None,Web,226.223.218.38,15.26864,82.79885,INT-864041,LC-187,20.72,,,TP-8530
351,Nisha Subramanian, nisha-subramanian@outlook.com  ,(91)8307427692,,,Other,"77, Banjara Hills",Trichy,TN,India,264886,2020-08-28,2023-03-31,1,15023.24, Push  ,N,VIP customer,Y,None,Web,113.85.14.185,12.784985,86.523612,INT-530345,LC-756,73.99,ugcAHeBswzuzEfE1,,
10411,Meera Patel,meera.patel@example.com,8169066507,(91)8149684542,1998-04-20,Other,"3, Anna Salai",Mumbai,MH,India,635152,2023-04-20,2025-05-27,2,7855.06,Email,1,,no,Gold,Web,38.77.101.26,11.559799,87.134322,INT-807974,,32.41,,,
2435,Pari Nair, pari_nair@gmail.com,(91)6384652102,,,Female," 62, MG Road  ",Lucknow,UP,India,361512,2017-03-06,2019-10-08,3,3802.93,Email,1,,True,Bronze,Android,234.226.108.235,12.602793,79.908596,INT-264488,,58.39,,,
3723,Isha Pillai,isha.pillai@gmail.com.com,6503786301,,1999-07-31,,"169, CG Road  ",Coimbatore,TN,India,797442,2017-07-26,2018-11-03,5,4980.22,Whatsapp,False, VIP customer  ,Y,None,iOS,180.110.182.215,22.35969,73.373936,INT-797233,,58.1,,,
14969,Rohan Menon,rohan@@ksrdatavizon.in,8307650229,,1989-05-10,Female,"99, Brigade Rd",Kochi,KL,India,101511,2019-09-18,2022-12-24,6,4814.77,Email,N,VIP customer,N,Silver,Web,34.209.105.227,20.902298,87.34666,INT-717781,,42.46,,,TP-2383
8605,Sara Khan,sara.khan@outlook.com.com,6226683651,7444102231,2001-12-05,Other,"141, Anna Salai",Trichy,TN,India,315684,2021-05-24,2025-08-18,1,2986.97,Push,Y,Duplicate lead,True,None,iOS,35.87.101.137,21.378841,70.302496,INT-226820,,31.98,,,
10372,Diya Patel,diya7794@example.com,(91)7108592380,,2003-01-15,Male,"174, Anna Salai  ",Bhopal, MP,India,104085,2025-04-13,2025-08-01,6,7372.23,Push,True,  ,yes,None,Web,212.52.43.17,9.184671,76.148438,INT-682385,LC-398,51.42,,,
923,Sai Prasad, sai_prasad@ksrdatavizon.in,(91)8807873985,(91)7978912789,1998-04-09,Female,"24, Brigade Rd",Vijayawada,AP,India,385769,2022-07-18,,6,13321.14,Email,N,Duplicate lead,N,None,Android,51.253.218.131,24.729236,84.580592,INT-841148,,35.54,2f6u1UpxaVNbxHyO,,
2719,Nisha Menon,nisha7467@gmail.com,(91)7332188206,,,Other,"239, CG Road",Madurai,TN,India,000596,2024-03-01,2025-08-10,5,3685.45,SMS,Y,,yes,Bronze,Web,186.91.166.186,22.166233,72.33743,INT-261907,LC-869,50.05,,,
10960,Aarohi Chettiar,aarohi.chettiar@yahoo.com.com,(91)7137965612,,1970-12-15,Male,"236, Brigade Rd", nan  , TN,India,495718,2020-02-26,2024-05-09,5,2068.11,SMS,False,Wrong email?,yes,Silver,Android,14.235.193.5,22.061261,84.711642,INT-212501,,39.5,,,
108,Sara Chatterjee,sara@@example.com,,,1988-07-22,Male,"3, CG Road",Mysuru,KA,India,820750,2019-11-28,2021-11-11,4,8255.7, SMS  ,False,Duplicate lead,N,Bronze,Android,,26.511312,87.074841,INT-230913,LC-288,38.57,,,
1558, Pari Das,pari-das@outlook.com,9576952282,,1983-06-26,Male,"168, Banjara Hills",Kochi, nan  ,India,052816,2024-05-31,2025-08-05,6,2799.66,Whatsapp,Y,,no,Bronze,iOS,22.26.20.255,10.982781,69.28298,INT-838373,,51.27,MYwOHMGk03GzZBZt,ntj8vm3rcankv7k3zfl0n59b,TP-5244
8559,Aadhya Das,aadhya@@gmail.com,6348995729,,1983-12-11,Other,"266, Park Street",Vizag,AP,India,945808,2025-08-04,,2,824.13,Email,0,,no, Bronze,Android,101.116.235.246,18.546103,70.681608,INT-277459,,65.4,,,
12047, Anaya Menon,,(91)7246289030,,1987-08-18,Other,"228, Anna Salai",Vijayawada,AP,India,528047,2017-04-30,2023-05-09,8,11268.71,Push,Y,Call after 6PM,no, Gold,iOS,200.224.123.139,20.997878,79.052697,INT-697486,,42.55,vx42M8ZEsde7L7ET,1dshq0aolesojt5clctzoqww,
6321,Vivaan Pillai,vivaan9415@ksrdatavizon.in,8835972741,,,Male,"13, CG Road",Bhopal,MP,India,821456,2022-11-20,,7,8253.26,SMS  ,Y,Wrong email?,True, None  ,Web,238.249.26.17,26.034244,69.500357,INT-359337,,54.69,,,TP-1736
6928,Diya Menon,diya.menon@yahoo.com.com,6163518381,,1966-04-14,,"275, Brigade Rd",Coimbatore,TN,India,,2020-07-01,2021-08-31,2,6305.3,Whatsapp,N,Duplicate lead,True,Bronze,Web,132.143.145.203,22.785241,86.537329,INT-638689,LC-117,89.59,,,
8626,Sara Gupta,sara.gupta@ksrdatavizon.in,7483862740,9975313273,,Female,"114, Banjara Hills", Mumbai  ,MH  ,India,089767,2018-10-16,2020-11-11,3,8137.16,SMS,0, ,True,Bronze,Android,133.173.21.181,9.174734,83.163313,INT-616302,LC-486,53.39,,,TP-7586
11980,Arjun Verma,,(91)7067390808,,1966-08-02,Other,"87, MG Road",Ahmedabad,GJ,India,279959,2021-06-02,2024-01-11,6,9690.31,Phone,False,VIP customer,no,None,iOS,100.157.194.134,22.593795,70.923758,INT-750347,,52.07,FBvEHfPmmnhZUtbo,,TP-8614
1650,Vihaan Khan,vihaan@@yahoo.com,(91)7623236920,(91)6255800627,1997-12-15,Other,"30, Brigade Rd",Pune,MH,India,975887,2019-03-04,2020-05-03,6,8375.58,SMS,False,Duplicate lead  ,False,Bronze,iOS,16.235.43.145,8.796646,80.281747,INT-420954,LC-847,53.1,,,
2404,Sai Iyer, sai.iyer@outlook.com.com  ,(91)8504186724,,1965-01-13,Other,"201, Park Street",,KA,India,301650,2018-03-28,2018-08-12,6,7246.14,Email,N,Wrong email?,yes,None,iOS,200.172.223.224,10.248741,85.615764,INT-982323,,39.95,,,
4038,Sai Singh,saisingh@outlook.com ,(91)6872834339,6014517680,1977-02-05,Other,,Jaipur,RJ,India,441364,2017-11-19,2018-06-21,4,5943.95,Email,N,Duplicate lead,True, None  ,Web,47.100.151.87,13.857334,69.280911,INT-640206,,38.3,,,
13894,Anika Menon  ,anika@@outlook.com,9832581799,,1985-08-20,Male,"96, Anna Salai",Vizag, AP  ,India,742037,2022-03-20,2025-08-14,8,9738.54,SMS,False,Wrong email?,yes,Silver,Android,189.201.196.53,19.307063,77.362269,INT-475820,,40.49,,,
8494, Sai Khan,sai@@ksrdatavizon.in,(91)9741105680,6199301203,1979-09-09,Female,"117, CG Road",Lucknow, UP,India,081960,2021-12-28,2022-06-28,6,8693.78,SMS,1, ,Y,Bronze,Web,186.112.184.249,15.868318,87.086893,INT-173271,LC-599,54.09,hEpVnBGozP3pseVk,,
12496, Aarohi Kulkarni  , aarohi@@gmail.com,(91)8006828220,(91)7767990888,2004-06-21,Male,nan,Bengaluru,KA,India,,2019-04-08,2024-03-11,7,3890.03,SMS,Y,Duplicate lead,N,Bronze,iOS,196.27.166.168,24.315018,74.01779,INT-144828,,52.19,,,
4385,Ishaan Chettiar, ishaan1278@ksrdatavizon.in  ,7467841975,,2002-08-30,Male,"168, Park Street",,MH,India,265710,2018-06-01,2023-02-16,6,10109.07,Phone,1,VIP customer,Y,None,Android,236.99.228.224,25.855055,78.174497,INT-846567,,28.35,,,TP-1282
9306, Krishna Gowda, krishna_gowda@ksrdatavizon.in,(91)7330462000,(91)9211676611,1977-02-25,Other,"41, MG Road", Jaipur,RJ  ,India,128211,2017-08-06,2021-04-05,8,8069.97,Email,Y,,N,None,iOS,51.50.132.227,17.698477,74.880476,INT-965332,LC-189,49.41,,,TP-8427
2250,Nisha Singh,nisha.singh@example.com.com,(91)8945267374,(91)7997361574,1970-07-04,Other,"221, Anna Salai", nan  ,UP,India,048967,2018-05-04,2021-10-25,3,8199.87,Phone,True, Wrong email?,no,Gold,Web,140.53.57.94,26.547807,71.811255,INT-992720,,54.43,,,TP-5063
10401,Aditya Subramanian,aditya846@yahoo.com,7860602435,(91)9608146944,1978-01-23,Female,"244, CG Road  ",Jaipur,RJ,India,592468,2025-06-13,2025-08-29,4,3863.41,Email,Y,Wrong email?,True,None,Android,34.63.184.188,13.714105,82.403462,INT-454246,,42.22,,,
14567,Aditya Kulkarni,aditya9705@example.com,(91)7769486637,,1987-12-18,Male,"279, Brigade Rd",Delhi,DL,India,901344,2022-06-07,2024-02-09,5,7787.89,SMS,1,VIP customer,True,Bronze,Web,130.64.2.7,18.963309,68.196675,INT-584988,,53.1,,jfeayf4ylajj65uyy21mr5e7,
5676,Nisha Singh, nisha.singh@ksrdatavizon.in  ,(91)9768816629,(91)6016722784,1975-04-14,Other,"232, CG Road",Mysuru, KA,India,650266,2022-03-24,2025-08-26,4,7460.13,SMS,False,  ,False,None,Web,250.119.232.19,8.188497,68.271129,INT-695443,,45.86,,,
13933,Aarav Subramanian,aarav-subramanian@yahoo.com,(91)7603370421,,1994-01-22,,"57, Banjara Hills",Madurai,TN,India,854860,2024-10-23,2025-08-26,3,3257.67,Whatsapp,0,VIP customer,N,Silver,iOS,26.66.203.204,21.010265,82.314164,INT-747003,,46.25,,,
5753, Rohan Khan  ,rohankhan@outlook.com ,(91)7335726769,,1980-09-12,Male,"171, Anna Salai",Mumbai,MH,India,897185,2021-08-13,2024-11-13,3,4196.55, Phone  ,Y,VIP customer,yes, Bronze  ,Web,53.243.24.83,23.127939,74.503016,INT-507393,,42.57,tTh4Bo9WLMos2o6F,,
2581,Anaya Verma,anaya@outlook.com,(91)8244755934,(91)9424308989,1992-05-31,Male,"300, MG Road",Indore,MP,India,703254,2019-12-14,2025-08-21,4,4994.71,Email,0,   ,N,None,Android,124.172.188.48,19.249251,81.080589,INT-971862,,53.68,,,TP-9196
9920,Sai Singh,nan,(91)9273419477,,1989-10-28,Other,"3, Park Street",Bhopal,MP,India,517678,2021-09-11,2023-04-13,2,2131.38,Phone,False, ,N,None,Web,107.111.189.191,8.699683,72.399102,INT-238903,,47.86,,,
13518,Aditya Patel,aditya@@ksrdatavizon.in,9032501679,9571320010,1981-10-23,Female,"221, Park Street",Surat,GJ,India,930790,2022-12-20,2025-08-06,4,9574.66,Push,Y,,no,Bronze,Android,55.189.14.57,14.878208,73.393229,INT-232369,,29.82,,,TP-8652
2280,Pari Chettiar,parichettiar@gmail.com ,6427241616,,1968-02-29,Female,"186, Anna Salai",Trichy,TN,India,318737,2024-09-22,2025-08-07,8,10484.78,Whatsapp,1,,Y, None,iOS,40.134.31.65,22.875387,72.706367,INT-819209,LC-171,69.45,,,TP-8105
